 account id, account name, battlePass level, battlePass progress, overall score, overall scorePerMin, overall scorePerMatch, overall wins, overall top3, overall top5, overall top6, overall top10, overall top12, overall top25, overall kills, overall killsPerMin, overall killsPerMatch, overall deaths, overall kd, overall matches, overall winRate, overall minutesPlayed, overall playersOutlived, overall lastModified, solo score, solo scorePerMin, solo scorePerMatch, solo wins, solo top10, solo top25, solo kills, solo killsPerMin, solo killsPerMatch, solo deaths, solo kd, solo matches, solo winRate, solo minutesPlayed, solo playersOutlived, solo lastModified, duo score, duo scorePerMin, duo scorePerMatch, duo wins, duo top5, duo top12, duo kills, duo killsPerMin, duo killsPerMatch, duo deaths, duo kd, duo matches, duo winRate, duo minutesPlayed, duo playersOutlived, duo lastModified, trio score, trio scorePerMin, trio scorePerMatch, trio wins, trio top3, trio top6, trio kills, trio killsPerMin, trio killsPerMatch, trio deaths, trio kd, trio matches, trio winRate, trio minutesPlayed, trio playersOutlived, trio lastModified, squad score, squad scorePerMin, squad scorePerMatch, squad wins, squad top3, squad top6, squad kills, squad killsPerMin, squad killsPerMatch, squad deaths, squad kd, squad matches, squad winRate, squad minutesPlayed, squad playersOutlived, squad lastModified, ltm score, ltm scorePerMin, ltm scorePerMatch, ltm wins, ltm kills, ltm killsPerMin, ltm killsPerMatch, ltm deaths, ltm kd, ltm matches, ltm winRate, ltm minutesPlayed, ltm playersOutlived, ltm lastModified
085239facabf408f97e2cf1991911ffd,Eclipsae,1.0,0.0,20165.0,24.562,347.672,10.0,3.0,4.0,6.0,12.0,6.0,16.0,226.0,0.275,3.897,48.0,4.708,58.0,17.241,821.0,3591.0,2020-07-04T22:59:10Z,12032.0,26.1,388.129,5.0,12.0,16.0,147.0,0.319,4.742,26.0,5.654,31.0,16.129,461.0,2064.0,2020-07-04T22:59:10Z,3322.0,21.712,369.111,3.0,4.0,6.0,20.0,0.131,2.222,6.0,3.333,9.0,33.333,153.0,561.0,2020-02-25T03:52:36Z,4811.0,23.242,267.278,2.0,3.0,6.0,59.0,0.285,3.278,16.0,3.688,18.0,11.111,207.0,966.0,2020-07-01T19:37:28Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467ec07d4cf45fca6dd666b90994c4c,Hysteria,1.0,0.0,1062035.0,25.926,81.532,3242.0,1870.0,2108.0,2350.0,843.0,2763.0,1174.0,54627.0,1.334,4.194,9784.0,5.583,13026.0,24.889,40964.0,215993.0,2020-02-26T04:24:43Z,155154.0,24.036,66.447,478.0,773.0,1085.0,10316.0,1.598,4.418,1857.0,5.555,2335.0,20.471,6455.0,36928.0,2020-02-18T05:22:50Z,431786.0,24.288,77.94,1455.0,2033.0,2665.0,23538.0,1.324,4.249,4085.0,5.762,5540.0,26.264,17778.0,87417.0,2020-02-18T05:26:40Z,69300.0,20.981,248.387,14.0,37.0,74.0,428.0,0.13,1.534,265.0,1.615,279.0,5.018,3303.0,13346.0,2019-09-21T06:38:43Z,405795.0,30.22,83.291,1295.0,1690.0,2101.0,20345.0,1.515,4.176,3577.0,5.688,4872.0,26.58,13428.0,78302.0,2020-02-26T04:24:43Z,202223.0,36.45,137.848,372.0,8204.0,1.479,5.592,1095.0,7.492,1467.0,25.358,5548.0,28082.0,2020-02-18T06:17:17Z
cd7f282b092d43e1a70584d7c1c23859,Parpy,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.25,4.0,0.25,4.0,0.0,0.0,0.0,1970-01-01T00:00:00Z,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.25,4.0,0.25,4.0,0.0,0.0,0.0,1970-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0776cbd7374a403bb1be9c19b12da321,Vorwenn,1.0,0.0,144.0,14.4,36.0,0.0,0.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,10.0,121.0,2019-07-07T20:38:16Z,127.0,14.111,42.333,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,9.0,115.0,2019-06-20T15:24:55Z,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,6.0,2019-07-07T20:38:16Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1609.0,28.228,229.857,1.0,8.0,0.14,1.143,6.0,1.333,7.0,14.286,57.0,79.0,2019-07-09T12:26:08Z
4c9c479d45b84225ba91497edfd53ce6,M11z,12.0,43.0,731380.0,24.361,130.907,105.0,103.0,204.0,193.0,246.0,431.0,672.0,7004.0,0.233,1.254,5482.0,1.278,5587.0,1.879,30022.0,224927.0,2020-09-13T21:28:00Z,314941.0,24.799,114.649,20.0,242.0,664.0,3439.0,0.271,1.252,2727.0,1.261,2747.0,0.728,12700.0,104700.0,2020-09-13T21:28:00Z,263123.0,23.78,146.098,38.0,199.0,422.0,1999.0,0.181,1.11,1763.0,1.134,1801.0,2.11,11065.0,78355.0,2020-09-11T14:11:19Z,18238.0,19.259,172.057,2.0,11.0,24.0,61.0,0.064,0.575,104.0,0.587,106.0,1.887,947.0,5447.0,2020-09-04T21:13:49Z,135078.0,25.438,144.778,45.0,88.0,161.0,1505.0,0.283,1.613,888.0,1.695,933.0,4.823,5310.0,36425.0,2020-09-10T21:38:16Z,55535.0,33.987,180.308,17.0,791.0,0.484,2.568,291.0,2.718,308.0,5.519,1634.0,6215.0,2020-08-21T18:14:19Z
be294ee3db4949f38ab43fefb27f5951,Nolanlul,9.0,67.0,1041715.0,23.672,130.639,1484.0,895.0,680.0,1128.0,1082.0,984.0,1475.0,27038.0,0.614,3.391,6490.0,4.166,7974.0,18.61,44007.0,211826.0,2020-09-13T23:38:13Z,416872.0,23.835,147.149,553.0,1082.0,1473.0,9947.0,0.569,3.511,2280.0,4.363,2833.0,19.52,17490.0,90578.0,2020-09-13T23:38:13Z,381793.0,22.677,156.923,317.0,672.0,972.0,5623.0,0.334,2.311,2116.0,2.657,2433.0,13.029,16836.0,76727.0,2020-05-26T02:32:42Z,117981.0,22.123,293.485,46.0,95.0,141.0,979.0,0.184,2.435,356.0,2.75,402.0,11.443,5333.0,22550.0,2020-09-07T23:20:00Z,125069.0,28.765,54.236,568.0,789.0,976.0,10489.0,2.412,4.549,1738.0,6.035,2306.0,24.631,4348.0,21971.0,2020-02-27T03:25:39Z,12599.0,23.288,37.165,67.0,1320.0,2.44,3.894,272.0,4.853,339.0,19.764,541.0,2404.0,2020-02-04T23:11:54Z
75ded18c8d2d42b68c26be35f8a25e45,Thief,72.0,91.0,2207128.0,30.36,178.167,1085.0,1300.0,582.0,1798.0,281.0,1107.0,565.0,42240.0,0.581,3.41,11303.0,3.737,12388.0,8.758,72699.0,479907.0,2020-09-14T02:15:23Z,313532.0,35.738,149.372,91.0,267.0,543.0,5914.0,0.674,2.818,2008.0,2.945,2099.0,4.335,8773.0,71368.0,2020-09-11T16:18:16Z,618922.0,30.345,144.338,226.0,549.0,1044.0,11693.0,0.573,2.727,4062.0,2.879,4288.0,5.271,20396.0,144891.0,2020-09-14T02:15:23Z,27345.0,25.11,195.321,7.0,14.0,18.0,405.0,0.372,2.893,133.0,3.045,140.0,5.0,1089.0,6328.0,2020-09-06T21:16:10Z,1247329.0,29.39,212.818,761.0,1271.0,1748.0,24228.0,0.571,4.134,5100.0,4.751,5861.0,12.984,42441.0,257320.0,2020-09-14T01:35:46Z,62160.0,34.135,74.622,88.0,1965.0,1.079,2.359,745.0,2.638,833.0,10.564,1821.0,13469.0,2020-09-08T23:32:21Z
96d87bd396a646eb8ad0ca581fae64fe,Skailer,1.0,0.0,33737.0,22.857,76.85,8.0,7.0,1.0,14.0,69.0,8.0,150.0,440.0,0.298,1.002,431.0,1.021,439.0,1.822,1476.0,10882.0,2020-04-17T11:40:03Z,24816.0,23.589,81.632,6.0,62.0,140.0,329.0,0.313,1.082,298.0,1.104,304.0,1.974,1052.0,7687.0,2020-04-17T11:17:55Z,3741.0,19.586,98.447,0.0,1.0,8.0,19.0,0.099,0.5,38.0,0.5,38.0,0.0,191.0,1523.0,2019-12-08T14:09:19Z,,,,,,,,,,,,,,,,,5180.0,22.232,53.402,2.0,7.0,13.0,92.0,0.395,0.948,95.0,0.968,97.0,2.062,233.0,1672.0,2020-04-17T11:40:03Z,10825.0,29.496,177.459,9.0,219.0,0.597,3.59,52.0,4.212,61.0,14.754,367.0,2004.0,2020-04-22T14:55:53Z
6533ded271324f63b045220fa442861e,Clipnode,51.0,38.0,2262402.0,27.161,155.267,3663.0,1806.0,1714.0,2169.0,2668.0,2216.0,3542.0,62645.0,0.752,4.299,10908.0,5.743,14571.0,25.139,83295.0,407256.0,2020-09-11T06:45:13Z,1054644.0,27.883,153.269,1667.0,2613.0,3469.0,31350.0,0.829,4.556,5214.0,6.013,6881.0,24.226,37824.0,197397.0,2020-09-11T06:45:13Z,781201.0,26.79,214.262,1078.0,1491.0,1967.0,14254.0,0.489,3.909,2568.0,5.551,3646.0,29.567,29160.0,135473.0,2020-07-29T01:17:31Z,273403.0,24.95,316.439,141.0,232.0,313.0,2648.0,0.242,3.065,723.0,3.663,864.0,16.319,10958.0,47023.0,2020-09-09T22:28:03Z,153154.0,28.611,48.162,777.0,1007.0,1284.0,14393.0,2.689,4.526,2403.0,5.99,3180.0,24.434,5353.0,27363.0,2020-09-08T20:04:26Z,160517.0,34.328,135.801,809.0,4992.0,1.068,4.223,373.0,13.383,1182.0,68.443,4676.0,24292.0,2020-04-25T15:30:06Z
0ab2e75b205d42ab927691584136f656,Nittle,1.0,0.0,3287.0,26.508,182.611,2.0,2.0,0.0,2.0,2.0,0.0,2.0,46.0,0.371,2.556,16.0,2.875,18.0,11.111,124.0,346.0,2020-06-05T04:39:48Z,1499.0,22.044,149.9,1.0,2.0,2.0,17.0,0.25,1.7,9.0,1.889,10.0,10.0,68.0,144.0,2020-06-05T04:13:21Z,17.0,17.0,4.25,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,1.0,3.0,2019-02-27T01:06:43Z,771.0,40.579,385.5,0.0,1.0,1.0,10.0,0.526,5.0,2.0,5.0,2.0,0.0,19.0,104.0,2020-06-05T04:39:48Z,1000.0,27.778,500.0,1.0,1.0,1.0,19.0,0.528,9.5,1.0,19.0,2.0,50.0,36.0,95.0,2019-04-17T00:15:14Z,495.0,30.938,495.0,0.0,34.0,2.125,34.0,1.0,34.0,1.0,0.0,16.0,20.0,2019-04-17T00:52:28Z
9e410bca41d54c15a1612b2f6fd6f5c6,Daequan,1.0,0.0,2810.0,26.019,140.5,0.0,0.0,1.0,0.0,2.0,1.0,4.0,28.0,0.259,1.4,20.0,1.4,20.0,0.0,108.0,857.0,2019-06-27T02:57:55Z,2135.0,27.025,164.231,0.0,2.0,4.0,24.0,0.304,1.846,13.0,1.846,13.0,0.0,79.0,622.0,2019-06-27T02:57:55Z,451.0,26.529,112.75,0.0,0.0,0.0,3.0,0.176,0.75,4.0,0.75,4.0,0.0,17.0,190.0,2019-06-24T03:42:27Z,,,,,,,,,,,,,,,,,224.0,18.667,74.667,0.0,0.0,0.0,1.0,0.083,0.333,3.0,0.333,3.0,0.0,12.0,45.0,2019-06-19T05:59:56Z,1159.0,22.288,77.267,0.0,11.0,0.212,0.733,15.0,0.733,15.0,0.0,52.0,512.0,2019-06-27T03:39:12Z
61c31c4a29514db7a4f633daaf384d33,Assault,1.0,0.0,1284996.0,29.418,216.439,1179.0,1319.0,631.0,1737.0,36.0,943.0,66.0,18246.0,0.418,3.073,4758.0,3.835,5937.0,19.859,43681.0,261124.0,2020-08-23T00:35:35Z,20960.0,22.783,130.186,5.0,36.0,66.0,279.0,0.303,1.733,156.0,1.788,161.0,3.106,920.0,5671.0,2020-07-11T03:22:07Z,437101.0,30.337,210.854,335.0,627.0,928.0,7523.0,0.522,3.629,1738.0,4.329,2073.0,16.16,14408.0,89296.0,2020-07-15T20:13:23Z,73805.0,21.606,245.199,26.0,56.0,103.0,499.0,0.146,1.658,275.0,1.815,301.0,8.638,3416.0,17098.0,2020-07-11T02:55:05Z,753130.0,30.201,221.379,813.0,1227.0,1580.0,9945.0,0.399,2.923,2589.0,3.841,3402.0,23.898,24937.0,149059.0,2020-08-23T00:35:35Z,116808.0,34.275,205.648,90.0,2370.0,0.695,4.173,478.0,4.958,568.0,15.845,3408.0,11513.0,2020-08-15T19:38:06Z
0bf6d4a871f847e89f3f1261b009090a,Kejser,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,7.0,18.0,0.0,0.783,22.0,0.818,23.0,4.348,0.0,0.0,1970-01-01T00:00:00Z,0.0,0.0,0.0,1.0,3.0,7.0,10.0,0.0,0.909,10.0,1.0,11.0,9.091,0.0,0.0,1970-01-01T00:00:00Z,0.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,0.833,6.0,0.833,6.0,0.0,0.0,0.0,1970-01-01T00:00:00Z,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,6.0,0.5,6.0,0.0,0.0,0.0,1970-01-01T00:00:00Z,,,,,,,,,,,,,,
b93c3bcdef9642e181377d489420de42,Ghoul,27.0,62.0,1334494.0,25.129,173.109,466.0,677.0,552.0,1076.0,639.0,1006.0,1015.0,10595.0,0.2,1.374,7243.0,1.463,7709.0,6.045,53105.0,352784.0,2020-09-14T05:13:37Z,429270.0,24.24,199.29,80.0,627.0,997.0,3296.0,0.186,1.53,2074.0,1.589,2154.0,3.714,17709.0,117913.0,2020-09-14T05:13:37Z,409901.0,24.53,160.368,114.0,534.0,970.0,3220.0,0.193,1.26,2442.0,1.319,2556.0,4.46,16710.0,115124.0,2020-09-14T01:16:48Z,6472.0,24.331,248.923,1.0,6.0,10.0,42.0,0.158,1.615,25.0,1.68,26.0,3.846,266.0,1609.0,2020-07-19T21:45:33Z,488851.0,26.539,164.43,271.0,633.0,1006.0,4037.0,0.219,1.358,2702.0,1.494,2973.0,9.115,18420.0,118138.0,2020-09-08T05:59:30Z,275003.0,33.093,295.068,40.0,4543.0,0.547,4.874,892.0,5.093,932.0,4.292,8310.0,20393.0,2020-09-09T06:05:43Z
6e9ae2c530394404a3773e3fe4a75cb6,Mrkeroro10,1.0,0.0,3066.0,22.711,109.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,27.0,0.2,0.964,28.0,0.964,28.0,0.0,135.0,1020.0,2019-09-11T20:35:52Z,1449.0,23.754,96.6,0.0,0.0,1.0,14.0,0.23,0.933,15.0,0.933,15.0,0.0,61.0,504.0,2019-09-11T20:35:52Z,610.0,24.4,305.0,0.0,1.0,1.0,7.0,0.28,3.5,2.0,3.5,2.0,0.0,25.0,149.0,2019-08-16T18:49:22Z,,,,,,,,,,,,,,,,,1007.0,20.551,91.545,0.0,0.0,0.0,6.0,0.122,0.545,11.0,0.545,11.0,0.0,49.0,367.0,2019-08-16T18:23:44Z,,,,,,,,,,,,,,
d9d2d202b1a3478fa81f70731ebd6252,Slackes,1.0,0.0,9175.0,35.98,1.521,579.0,367.0,475.0,519.0,386.0,833.0,602.0,20736.0,81.318,3.438,5452.0,3.803,6031.0,9.6,255.0,1800.0,2020-06-21T16:33:18Z,5246.0,39.444,2.828,147.0,357.0,569.0,5358.0,40.286,2.888,1708.0,3.137,1855.0,7.925,133.0,835.0,2020-06-21T16:13:18Z,3441.0,32.771,1.555,215.0,470.0,824.0,9305.0,88.619,4.205,1998.0,4.657,2213.0,9.715,105.0,802.0,2020-06-21T16:33:18Z,,,,,,,,,,,,,,,,,488.0,28.706,0.249,217.0,366.0,518.0,6073.0,357.235,3.094,1746.0,3.478,1963.0,11.055,17.0,163.0,2019-03-20T02:31:43Z,0.0,0.0,0.0,34.0,615.0,0.0,2.092,260.0,2.365,294.0,11.565,0.0,0.0,1970-01-01T00:00:00Z
b654177d9ef94dc49477c0b4ad5bf982,Brush,1.0,0.0,1597.0,28.018,199.625,1.0,0.0,0.0,0.0,1.0,0.0,3.0,17.0,0.298,2.125,7.0,2.429,8.0,12.5,57.0,371.0,2019-06-25T18:04:31Z,1597.0,28.018,199.625,1.0,1.0,3.0,17.0,0.298,2.125,7.0,2.429,8.0,12.5,57.0,371.0,2019-06-25T18:04:31Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5400c1f5cea34e3ba8494c35570d0c2c,Jaomock,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0,49.0,0.0,3.769,13.0,3.769,13.0,0.0,0.0,0.0,1970-01-01T00:00:00Z,0.0,0.0,0.0,0.0,6.0,8.0,49.0,0.0,3.769,13.0,3.769,13.0,0.0,0.0,0.0,1970-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1970-01-01T00:00:00Z
3a2ebc76dca7463eb4ab33f02b135cff,Keys,1.0,0.0,30127.0,23.518,32.016,24.0,33.0,37.0,56.0,26.0,80.0,73.0,1099.0,0.858,1.168,917.0,1.198,941.0,2.55,1281.0,9914.0,2020-04-12T04:29:11Z,12185.0,22.776,45.466,1.0,26.0,72.0,330.0,0.617,1.231,267.0,1.236,268.0,0.373,535.0,4566.0,2020-04-12T02:03:31Z,13622.0,22.331,34.486,9.0,37.0,80.0,390.0,0.639,0.987,386.0,1.01,395.0,2.278,610.0,4342.0,2020-04-12T04:29:11Z,,,,,,,,,,,,,,,,,4320.0,31.765,15.54,14.0,33.0,56.0,379.0,2.787,1.363,264.0,1.436,278.0,5.036,136.0,1006.0,2019-05-06T03:36:20Z,5114.0,56.822,319.625,1.0,20.0,0.222,1.25,15.0,1.333,16.0,6.25,90.0,319.0,2020-06-27T03:36:22Z
283bd56d14ab4386a54aa7b93b1aa877,Motor,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,23.0,0.0,0.605,38.0,0.605,38.0,0.0,0.0,0.0,1970-01-01T00:00:00Z,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,3.0,15.0,0.0,0.789,19.0,0.789,19.0,0.0,0.0,0.0,1970-01-01T00:00:00Z,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.421,19.0,0.421,19.0,0.0,0.0,0.0,1970-01-01T00:00:00Z,0.0,0.0,0.0,1.0,1.0,0.0,0.333,2.0,0.5,3.0,33.333,0.0,0.0,1970-01-01T00:00:00Z
1e0a44cf96344f158cfb1247f6c7f927,Breso,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,0.238,21.0,0.238,21.0,0.0,0.0,0.0,1970-01-01T00:00:00Z,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.238,21.0,0.238,21.0,0.0,0.0,0.0,1970-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1970-01-01T00:00:00Z
4ec33437cda544388f461c6fdc4de7e5,Jarkos,1.0,0.0,161.0,16.1,16.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,10.0,0.1,10.0,0.0,10.0,125.0,2018-12-07T09:41:28Z,161.0,16.1,16.1,0.0,0.0,1.0,1.0,0.1,0.1,10.0,0.1,10.0,0.0,10.0,125.0,2018-12-07T09:41:28Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18f8faa6ac914596bd0b068a442879d1,Floelr,14.0,18.0,132232.0,22.933,240.86,29.0,35.0,89.0,53.0,31.0,173.0,53.0,514.0,0.089,0.936,520.0,0.988,549.0,5.282,5766.0,36095.0,2020-09-03T02:45:23Z,24690.0,23.381,214.696,1.0,31.0,53.0,112.0,0.106,0.974,114.0,0.982,115.0,0.87,1056.0,7548.0,2020-08-27T22:36:04Z,79705.0,22.465,234.426,13.0,89.0,173.0,292.0,0.082,0.859,327.0,0.893,340.0,3.824,3548.0,22115.0,2020-08-29T03:37:50Z,197.0,16.417,197.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,12.0,58.0,2020-07-03T03:27:42Z,27640.0,24.035,297.204,15.0,34.0,50.0,110.0,0.096,1.183,78.0,1.41,93.0,16.129,1150.0,6374.0,2020-09-03T02:45:23Z,118000.0,20.451,411.15,0.0,1109.0,0.192,3.864,287.0,3.864,287.0,0.0,5770.0,4682.0,2020-08-27T22:11:51Z
d70de542960f43b799e233c0a56ea2fa,Monsterbale,39.0,20.0,248605.0,23.275,223.365,46.0,60.0,105.0,102.0,118.0,216.0,207.0,1324.0,0.124,1.19,1067.0,1.241,1113.0,4.133,10681.0,67614.0,2020-09-14T01:25:48Z,92198.0,23.842,207.187,10.0,118.0,207.0,488.0,0.126,1.097,435.0,1.122,445.0,2.247,3867.0,26093.0,2020-09-13T21:29:41Z,99510.0,22.503,224.628,11.0,105.0,214.0,503.0,0.114,1.135,432.0,1.164,443.0,2.483,4422.0,27734.0,2020-09-14T01:25:48Z,4522.0,16.325,161.5,0.0,1.0,7.0,1.0,0.004,0.036,28.0,0.036,28.0,0.0,277.0,1446.0,2020-07-11T01:32:51Z,52375.0,24.764,265.863,25.0,58.0,91.0,332.0,0.157,1.685,172.0,1.93,197.0,12.69,2115.0,12341.0,2020-09-14T00:58:45Z,80724.0,20.805,389.971,0.0,1191.0,0.307,5.754,207.0,5.754,207.0,0.0,3880.0,3562.0,2020-08-28T05:35:30Z
59d85a48a5464f39b5bc16309c00fdb3,Sharshock,195.0,20.0,2244538.0,33.155,110.53,2001.0,629.0,768.0,952.0,3329.0,1296.0,5386.0,75837.0,1.12,3.735,18306.0,4.143,20307.0,9.854,67698.0,468545.0,2020-09-14T02:28:30Z,1775826.0,33.805,139.906,1361.0,3131.0,5104.0,49454.0,0.941,3.896,11332.0,4.364,12693.0,10.722,52531.0,369772.0,2020-09-14T02:28:30Z,261020.0,30.009,78.977,310.0,642.0,1066.0,11262.0,1.295,3.408,2995.0,3.76,3305.0,9.38,8698.0,53968.0,2020-09-07T20:16:30Z,,,,,,,,,,,,,,,,,207692.0,32.106,48.2,330.0,553.0,843.0,15121.0,2.337,3.509,3979.0,3.8,4309.0,7.658,6469.0,44805.0,2020-09-10T23:17:06Z,569205.0,39.682,204.75,338.0,21450.0,1.495,7.716,2442.0,8.784,2780.0,12.158,14344.0,76041.0,2020-09-14T01:55:06Z
33581b54bf4b43f29921b2de2571b7a5,BEP Rodolfo477,30.0,85.0,516693.0,22.843,175.032,74.0,117.0,220.0,181.0,183.0,459.0,444.0,3763.0,0.166,1.275,2878.0,1.308,2952.0,2.507,22619.0,170554.0,2020-09-13T22:59:56Z,224085.0,23.092,142.276,10.0,183.0,444.0,1627.0,0.168,1.033,1565.0,1.04,1575.0,0.635,9704.0,86992.0,2020-09-13T22:59:56Z,202765.0,22.927,199.768,36.0,183.0,366.0,1343.0,0.152,1.323,979.0,1.372,1015.0,3.547,8844.0,62046.0,2020-09-13T20:34:39Z,16660.0,17.246,216.364,0.0,8.0,25.0,61.0,0.063,0.792,77.0,0.792,77.0,0.0,966.0,4720.0,2020-07-11T01:32:51Z,73183.0,23.569,256.782,28.0,101.0,136.0,732.0,0.236,2.568,257.0,2.848,285.0,9.825,3105.0,16796.0,2020-09-08T01:39:33Z,93913.0,23.379,408.317,7.0,2017.0,0.502,8.77,223.0,9.045,230.0,3.043,4017.0,821.0,2020-08-04T21:46:31Z
de75a5aa56754114b1a0af0a668958a6,williamtotake,27.0,65.0,339111.0,22.556,127.581,113.0,209.0,244.0,323.0,78.0,508.0,158.0,2394.0,0.159,0.901,2545.0,0.941,2658.0,4.251,15034.0,98331.0,2020-09-14T00:30:38Z,30796.0,21.657,63.76,8.0,78.0,158.0,372.0,0.262,0.77,475.0,0.783,483.0,1.656,1422.0,9830.0,2020-09-14T00:30:38Z,202966.0,22.708,153.413,41.0,227.0,458.0,1199.0,0.134,0.906,1282.0,0.935,1323.0,3.099,8938.0,62998.0,2020-09-13T20:34:39Z,15909.0,16.889,203.962,0.0,8.0,26.0,24.0,0.025,0.308,78.0,0.308,78.0,0.0,942.0,4678.0,2020-07-11T01:32:51Z,89440.0,23.966,115.556,64.0,192.0,279.0,799.0,0.214,1.032,710.0,1.125,774.0,8.269,3732.0,20825.0,2020-09-08T01:39:33Z,37804.0,21.966,309.869,9.0,561.0,0.326,4.598,113.0,4.965,122.0,7.377,1721.0,94.0,2020-07-03T21:13:12Z
c4c3ee7069c848feaf3a3cc4c7e40534,BzAlva,21.0,55.0,26510.0,27.386,259.902,18.0,25.0,3.0,35.0,1.0,5.0,4.0,242.0,0.25,2.373,84.0,2.881,102.0,17.647,968.0,5705.0,2020-09-14T01:25:48Z,1684.0,19.812,168.4,0.0,1.0,4.0,9.0,0.106,0.9,10.0,0.9,10.0,0.0,85.0,449.0,2020-08-26T00:21:40Z,2983.0,27.62,213.071,2.0,3.0,5.0,27.0,0.25,1.929,12.0,2.25,14.0,14.286,108.0,708.0,2020-09-14T01:25:48Z,,,,,,,,,,,,,,,,,21843.0,28.185,280.038,16.0,25.0,35.0,206.0,0.266,2.641,62.0,3.323,78.0,20.513,775.0,4548.0,2020-09-14T00:58:45Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1970-01-01T00:00:00Z
9259fd35d3a64b3e862787833c70a0c8,Cauanyca,18.0,92.0,20666.0,25.64,268.39,15.0,20.0,4.0,30.0,0.0,7.0,1.0,23.0,0.029,0.299,62.0,0.371,77.0,19.481,806.0,4740.0,2020-09-14T00:58:45Z,458.0,19.083,91.6,0.0,0.0,1.0,1.0,0.042,0.2,5.0,0.2,5.0,0.0,24.0,185.0,2020-09-11T21:03:18Z,3547.0,20.503,208.647,0.0,4.0,7.0,7.0,0.04,0.412,17.0,0.412,17.0,0.0,173.0,1049.0,2020-09-11T21:09:41Z,,,,,,,,,,,,,,,,,16661.0,27.358,302.927,15.0,20.0,30.0,15.0,0.025,0.273,40.0,0.375,55.0,27.273,609.0,3506.0,2020-09-14T00:58:45Z,967.0,22.488,322.333,0.0,1.0,0.023,0.333,3.0,0.333,3.0,0.0,43.0,56.0,2020-09-06T16:12:02Z
207c5b9696ed415c985faec47d2a87b1,Guibru123,25.0,4.0,17174.0,26.14,281.541,9.0,13.0,4.0,22.0,0.0,6.0,0.0,128.0,0.195,2.098,52.0,2.462,61.0,14.754,657.0,3802.0,2020-09-14T00:58:45Z,,,,,,,,,,,,,,,,,3162.0,22.913,243.231,0.0,4.0,6.0,27.0,0.196,2.077,13.0,2.077,13.0,0.0,138.0,815.0,2020-09-11T21:09:41Z,,,,,,,,,,,,,,,,,14012.0,26.998,291.917,9.0,13.0,22.0,101.0,0.195,2.104,39.0,2.59,48.0,18.75,519.0,2987.0,2020-09-14T00:58:45Z,329.0,27.417,329.0,0.0,2.0,0.167,2.0,1.0,2.0,1.0,0.0,12.0,20.0,2020-09-02T01:36:21Z
